y1,y11,y20amonto,y29_2b,sexo,region,esc,estrato,oficio1
,,,,1,14,,1410127,
500000.0,,,400000.0,1,14,12.0,1410127,5.0
,,,,2,14,12.0,1410127,
,,,,2,14,12.0,1410127,
,,,,2,14,12.0,1410127,
,,,,2,14,15.0,1410127,
700000.0,,,,1,14,12.0,1410127,7.0
,,,,2,14,11.0,1410127,
,,,,2,14,12.0,1410127,
612000.0,,,,2,14,17.0,1410112,2.0
,,,,1,14,17.0,1410112,6.0
,,,,2,14,17.0,1410112,
,,,,1,14,17.0,1410112,9.0
1500000.0,,,,1,14,19.0,1410112,2.0
,,,,1,14,17.0,1410112,5.0
,,,,2,14,17.0,1410112,
,,,,1,14,17.0,1410112,2.0
400000.0,,,,2,14,8.0,1410112,5.0
,,,,2,14,15.0,1410112,
450000.0,,,,1,14,11.0,1410112,5.0
,,,,1,14,9.0,1410112,
1300000.0,,,,2,14,17.0,1410113,2.0
550000.0,,,,1,14,15.0,1410113,3.0
,,,,1,14,,1410113,
1900000.0,,,,2,14,13.0,1410113,2.0
1600000.0,,,,1,14,17.0,1410113,3.0
,,,,1,14,,1410113,
,,,,1,14,,1410113,
1400000.0,,,,2,14,17.0,1410113,2.0
1700000.0,,,,1,14,20.0,1410113,2.0
,,,,2,14,,1410113,
,,,,2,14,,1410113,
970000.0,,,,2,14,17.0,1410113,2.0
,,,104000.0,2,14,3.0,1410113,
-88.0,,,,2,14,12.0,1410113,9.0
,,,,1,14,11.0,1410113,
,,,,1,14,9.0,1410113,
,,,,1,14,,1410113,
-88.0,,,,2,14,19.0,1410113,2.0
,,,214296.0,2,14,8.0,1410113,
,,,,2,14,14.0,1410113,
,,,,1,14,,1410113,
1500000.0,,,,1,14,21.0,1410113,2.0
1500000.0,,,,2,14,19.0,1410113,2.0
,,,,2,14,13.0,1410113,
,,,,2,14,,1410113,
,,,,2,14,17.0,1410113,1.0
1400000.0,,,,2,14,17.0,1410113,2.0
1200000.0,,,,2,14,17.0,1410113,2.0
,,,200000.0,2,14,11.0,1410113,
,,,,1,14,12.0,1410113,
,,,,1,14,,1410113,
2500000.0,,,,1,14,18.0,1410113,3.0
1600000.0,,,,2,14,18.0,1410113,2.0
,,,,1,14,,1410113,
,,,,2,14,,1410113,
,,,214296.0,2,14,2.0,1420324,
,,,,1,14,8.0,1420324,
,,,214296.0,2,14,4.0,1420324,
,,,214296.0,1,14,4.0,1420324,
,,,214000.0,2,14,11.0,1420324,7.0
,,,,1,14,3.0,1420324,7.0
,,,,1,14,12.0,1420324,6.0
500000.0,,,,1,14,10.0,1420324,6.0
,,,,2,14,8.0,1420324,
,,21243.0,,1,14,9.0,1420324,
,,,,1,14,12.0,1420324,9.0
,,,215000.0,1,14,4.0,1420324,7.0
,,,,2,14,10.0,1420324,
500000.0,,,,1,14,8.0,1420324,6.0
,,,,2,14,9.0,1420324,
800000.0,,,,1,14,12.0,1420324,1.0
,,,,2,14,12.0,1420324,5.0
,,,,2,14,,1420324,
,,,,2,14,,1420324,
500000.0,,,,1,14,8.0,1420324,6.0
,,,,2,14,12.0,1420324,
,,21243.0,,1,14,,1420324,
530000.0,,,,1,14,2.0,1420111,9.0
,,,280000.0,2,14,15.0,1420111,
,,,,1,14,21.0,1420111,2.0
500000.0,,,,1,14,16.0,1420111,5.0
,,,,2,14,8.0,1420111,
,,,290413.0,1,14,3.0,1420111,
,,,224000.0,2,14,3.0,1420111,
,,,,2,14,12.0,1420111,
,,,,2,14,14.0,1420111,
500000.0,,,,2,14,12.0,1420111,9.0
,,,,1,14,8.0,1420111,9.0
,,,,2,14,12.0,1420111,4.0
,,,,2,14,13.0,1420111,4.0
,,21243.0,,1,14,,1420111,
290000.0,,,,2,14,15.0,1420111,3.0
,,,,2,14,11.0,1420111,
,,,,2,14,,1420111,
,,,,2,14,8.0,1420111,9.0
,,,214296.0,2,14,4.0,1420324,
108000.0,,,,2,14,3.0,1420324,9.0
,,,,2,14,,1420324,
,,,,2,14,9.0,1420324,
,,,214296.0,1,14,3.0,1420324,
,,,214296.0,2,14,2.0,1420214,
400000.0,,,,1,14,14.0,1420214,7.0
,,,214300.0,1,14,10.0,1420214,
,,,214300.0,2,14,1.0,1420214,
,,,260000.0,1,14,1.0,1420214,
,,,,2,14,9.0,1420214,
,,,,2,14,,1420214,
,,,340000.0,1,14,3.0,1420214,
,,,,2,14,13.0,1420214,
180000.0,,,,2,14,15.0,1420214,9.0
,,,214296.0,2,14,4.0,1420214,
,,,,1,14,12.0,1420214,
,,,,2,14,3.0,1420214,
384000.0,,,,2,14,9.0,1420214,5.0
,,,,2,14,11.0,1420214,
,,,,1,14,,1420214,
440000.0,,,,2,14,6.0,1420214,9.0
300000.0,,,,2,14,14.0,1420214,9.0
,,,,1,14,,1420214,
600000.0,,,,1,14,8.0,1420214,7.0
460000.0,,,,2,14,8.0,1420214,7.0
,,,,2,14,12.0,1420214,
,,,,2,14,12.0,1420214,
1200000.0,,,,2,14,16.0,1420416,2.0
,,,,1,14,,1420416,
,,,,2,14,,1420416,
,,,,1,14,17.0,1420416,3.0
,,,,2,14,16.0,1420416,
,,,,1,14,,1420416,
500000.0,,,,1,14,8.0,1420416,9.0
,,,,2,14,12.0,1420416,
,,,,1,14,12.0,1420416,7.0
,,,,1,14,,1420416,
700000.0,,,,1,14,12.0,1420416,8.0
404000.0,,,,2,14,12.0,1420416,5.0
500000.0,,,,1,14,12.0,1420416,5.0
,,,,1,14,17.0,1420416,
,,,,1,14,8.0,1420416,1.0
,,,,2,14,12.0,1420416,
700000.0,,,,2,14,12.0,1410324,5.0
845000.0,,,,1,14,12.0,1410324,6.0
,,,,1,14,,1410324,
,,,,2,14,,1410324,
,,,,2,14,,1410324,
,,,,1,14,,1410324,
,,,,2,14,12.0,1410324,5.0
700000.0,,,,1,14,12.0,1410324,7.0
,,,,2,14,,1410324,
,,,214296.0,1,14,8.0,1410324,
,,,214296.0,2,14,8.0,1410324,
720000.0,,,,2,14,12.0,1410324,2.0
,,,,2,14,13.0,1410324,
,,,,2,14,6.0,1410324,
850000.0,,,,1,14,17.0,1410324,2.0
,,,,2,14,14.0,1410324,
,,,,1,14,12.0,1410324,
500000.0,,,,1,14,12.0,1410324,6.0
500000.0,,,,2,14,11.0,1410324,5.0
560000.0,,,,1,14,12.0,1410324,8.0
,,,,1,14,,1410324,
,,,,1,14,9.0,1410324,
500000.0,,,,2,14,11.0,1410324,9.0
,,,214296.0,2,14,8.0,1410324,
450000.0,,,,1,14,10.0,1410324,8.0
,,,214296.0,2,14,4.0,1410314,
,,,214296.0,1,14,3.0,1410314,
180000.0,,,,2,14,12.0,1410314,9.0
,,,,2,14,16.0,1410314,
,,21243.0,,2,14,,1410314,
,,,,2,14,7.0,1410314,
500000.0,,,,1,14,3.0,1410314,8.0
,,,,2,14,12.0,1410314,
,,21243.0,,1,14,10.0,1410314,
,,,214296.0,1,14,3.0,1410314,9.0
500000.0,,,,2,14,13.0,1410314,3.0
500000.0,,,,2,14,12.0,1410314,4.0
1200000.0,,,,1,14,17.0,1410314,2.0
1200000.0,,,,2,14,17.0,1410314,2.0
,,,,1,14,,1410314,
,,,,2,14,8.0,1410814,
600000.0,,,,2,14,15.0,1410814,3.0
600000.0,,,,1,14,12.0,1410814,5.0
500000.0,,,,1,14,12.0,1410814,7.0
,,,,1,14,,1410814,
,,,,1,14,,1410814,
400000.0,,,180000.0,1,14,4.0,1410814,9.0
,,,214296.0,1,14,4.0,1410814,
,,,214296.0,2,14,2.0,1410814,
,,,470000.0,2,14,9.0,1410814,
,35000.0,,,2,14,8.0,1410814,
,,,,1,14,,1410814,
450000.0,,,,1,14,12.0,1410814,8.0
,100000.0,,,2,14,15.0,1410814,
450000.0,,,,1,14,12.0,1410814,5.0
-88.0,,,,1,14,17.0,1420126,2.0
1000000.0,,,,2,14,17.0,1420126,2.0
,,,,1,14,,1420126,
,,,,2,14,,1420126,
,,,,2,14,8.0,1420126,
,,,,1,14,8.0,1420126,9.0
,,,,1,14,8.0,1420126,7.0
480000.0,,,,2,14,12.0,1420126,5.0
2000000.0,,,,1,14,19.0,1420126,2.0
2000000.0,,,,2,14,19.0,1420126,2.0
,,,,1,14,10.0,1420126,
,,,,2,14,10.0,1420126,
,,,,2,14,8.0,1420126,9.0
,,,,1,14,13.0,1420126,8.0
,,21243.0,,2,14,,1420126,
1800000.0,,,,1,14,22.0,1420126,2.0
,,,,2,14,21.0,1420126,3.0
,,,,2,14,,1420126,
2500000.0,,,,2,14,17.0,1420126,2.0
,,,,1,14,17.0,1420126,
,,,,2,14,12.0,1420126,
,,,,2,14,,1420126,
,,,500000.0,1,14,12.0,1420126,
,,,214296.0,2,14,10.0,1420126,
500000.0,,,,1,14,8.0,1420126,9.0
170000.0,,,90000.0,2,14,4.0,1420111,9.0
,,,214296.0,2,14,2.0,1420111,
650000.0,,,,2,14,15.0,1420111,5.0
1100000.0,,,,1,14,12.0,1420111,8.0
,,,,2,14,9.0,1420111,
600000.0,,,,1,14,12.0,1420111,8.0
,300000.0,,,2,14,12.0,1420111,
-88.0,,,,2,14,13.0,1420111,5.0
,,,,1,14,,1420111,
,,,214216.0,2,14,1.0,1420111,
,,,,1,14,12.0,1420111,
500000.0,,,,1,14,8.0,1420111,6.0
460000.0,,,,2,14,17.0,1420111,2.0
,,,,1,14,8.0,1420111,7.0
,,,,1,14,14.0,1420111,
,,,,2,14,15.0,1410714,3.0
,,21243.0,,1,14,,1410714,
,,21243.0,,1,14,,1410714,
,,,405000.0,2,14,10.0,1410714,
,,,212000.0,2,14,11.0,1410714,
,,,,1,14,12.0,1410714,8.0
,,,,2,14,10.0,1410714,
,,,,2,14,16.0,1410714,
,,,,1,14,12.0,1410714,
,,,,2,14,12.0,1410714,
,,,208000.0,2,14,4.0,1410714,
50000.0,,,,1,14,12.0,1410714,8.0
,,,176000.0,2,14,15.0,1410714,
,,,,2,14,15.0,1410714,
600000.0,,,,2,14,17.0,1410714,2.0
500000.0,,,,2,14,13.0,1410112,9.0
,,,214296.0,2,14,10.0,1410112,
500000.0,,,,1,14,10.0,1410112,4.0
,,,,1,14,12.0,1410112,7.0
,,,,2,14,12.0,1410112,
,,,,1,14,13.0,1410112,
,,,,1,14,,1410112,
,,,,2,14,12.0,1410112,
800000.0,,,,1,14,12.0,1410112,3.0
,,,214000.0,2,14,5.0,1410112,
500000.0,,,,1,14,12.0,1410112,9.0
,,,,1,14,12.0,1410112,
,,,230000.0,2,14,12.0,1410112,
,,,300000.0,1,14,12.0,1410112,
550000.0,,,,1,14,16.0,1410112,5.0
220000.0,,,,2,14,12.0,1410112,9.0
,,21243.0,,1,14,,1410112,
,,,,2,14,,1410112,
,,21243.0,,1,14,,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,214296.0,2,14,10.0,1410112,
,,,204000.0,2,14,4.0,1410112,
200000.0,,,,2,14,16.0,1410112,5.0
250000.0,,,,2,14,12.0,1410112,5.0
,,21243.0,,1,14,,1410112,
,,,,1,14,9.0,1410112,7.0
480000.0,,,,1,14,8.0,1410112,7.0
640000.0,,,343282.0,1,14,10.0,1410112,9.0
,,,214296.0,2,14,10.0,1410112,
,,,,1,14,12.0,1410112,
,,,190000.0,2,14,12.0,1410112,
500000.0,,,,1,14,9.0,1410112,9.0
500000.0,,,,2,14,12.0,1410112,5.0
500000.0,,,,2,14,9.0,1410112,9.0
,,,,1,14,,1410112,
,,,214000.0,2,14,6.0,1410112,
500000.0,,,,2,14,13.0,1410112,5.0
,,,514216.0,2,14,17.0,1410112,
2000000.0,,,700000.0,1,14,17.0,1410112,3.0
540000.0,,,,2,14,12.0,1410112,5.0
,,,,2,14,11.0,1410112,
,,,,1,14,,1410112,
,,,,1,14,12.0,1410112,
,,,600000.0,2,14,17.0,1410112,
1300000.0,,,,1,14,12.0,1410112,8.0
2000000.0,,,,2,14,17.0,1410112,2.0
500000.0,,,,2,14,16.0,1410112,5.0
,,,,2,14,,1410112,
,,,,2,14,16.0,1410112,
4300000.0,,,,1,14,6.0,1410112,6.0
,,,,2,14,12.0,1410112,
,,21243.0,,2,14,9.0,1410112,
,,21243.0,,2,14,,1410112,
,,21243.0,,1,14,,1410112,
,,,214296.0,2,14,14.0,1410112,
,,,214296.0,1,14,12.0,1410112,8.0
,,,214296.0,2,14,14.0,1410112,
,,,214296.0,2,14,12.0,1410112,
,,,400000.0,1,14,10.0,1410112,
,,,,2,14,12.0,1420416,
500000.0,,,,1,14,10.0,1420416,5.0
500000.0,,,,2,14,8.0,1420416,9.0
,,,,2,14,,1420416,
,,,,2,14,,1420416,
400000.0,,,,2,14,15.0,1420416,3.0
,,,,1,14,,1420416,
200000.0,,,,2,14,15.0,1420416,3.0
605000.0,,,,1,14,13.0,1420416,8.0
800000.0,,,,2,14,12.0,1420416,2.0
,,,,2,14,10.0,1420416,
200000.0,,,,2,14,12.0,1420416,5.0
,,,,2,14,13.0,1420416,
,,,,1,14,0.0,1420416,
,,21243.0,,1,14,,1420416,
125000.0,,,,2,14,15.0,1420416,3.0
,,,,1,14,13.0,1420416,
,,21243.0,,1,14,10.0,1420416,
400000.0,,,,2,14,12.0,1420416,9.0
550000.0,,,,2,14,12.0,1420416,4.0
359000.0,,21243.0,,2,14,12.0,1420416,4.0
,,,,1,14,11.0,1420416,
,,,,2,14,16.0,1410112,
1500000.0,,,,1,14,17.0,1410112,3.0
,,,,1,14,,1410112,
1200000.0,,,,1,14,17.0,1410112,1.0
1500000.0,,,,2,14,18.0,1410112,1.0
,,,,2,14,,1410112,
1800000.0,,,,2,14,16.0,1410112,1.0
1800000.0,,,,1,14,17.0,1410112,2.0
1880000.0,,,,1,14,16.0,1410112,2.0
1480000.0,,,,2,14,16.0,1410112,2.0
,,,,1,14,,1410112,
1500000.0,,,,1,14,15.0,1410112,5.0
,,,,2,14,17.0,1410112,
,,,,2,14,17.0,1410112,2.0
1500000.0,,,,1,14,16.0,1410112,1.0
,,,,2,14,,1410112,
500000.0,,,,1,14,12.0,1410112,5.0
400000.0,,,,2,14,9.0,1410112,9.0
,,,,2,14,10.0,1410112,
,,,,2,14,12.0,1410112,
750000.0,,,,1,14,12.0,1410112,4.0
,,,,1,14,9.0,1410112,
,,,,2,14,,1410112,
400000.0,,,,1,14,10.0,1410112,7.0
,,,,2,14,9.0,1410112,
400000.0,,,,2,14,15.0,1410112,5.0
,,,,2,14,15.0,1410112,
400000.0,,,,2,14,12.0,1410112,9.0
230000.0,,,,1,14,12.0,1410112,8.0
500000.0,,,,2,14,11.0,1410112,9.0
,,,800000.0,2,14,17.0,1410112,
,,,,1,14,17.0,1410112,
3800000.0,,,,2,14,21.0,1410112,2.0
,,,,2,14,19.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,16.0,1410112,8.0
,,,,2,14,15.0,1410112,
,,,2000000.0,1,14,15.0,1410112,
,,,,1,14,16.0,1410112,
,,,,1,14,16.0,1410112,
1900000.0,,,,2,14,18.0,1410113,2.0
1500000.0,,,,1,14,16.0,1410113,2.0
,,,,2,14,,1410113,
,,,,1,14,,1410113,
,,,,1,14,12.0,1410113,
1600000.0,,,,2,14,19.0,1410113,2.0
1500000.0,,,,1,14,17.0,1410113,2.0
720000.0,,,,2,14,13.0,1410112,4.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,,,350000.0,1,14,16.0,1410112,
,,,214296.0,2,14,12.0,1410112,
,,,,1,14,16.0,1410112,
,,,,2,14,11.0,1410112,
,,,214296.0,2,14,0.0,1410112,
,,,214296.0,2,14,13.0,1410112,7.0
-88.0,,,214296.0,1,14,17.0,1410112,2.0
,,,,2,14,12.0,1410112,
1100000.0,,,,2,14,17.0,1410112,3.0
780000.0,,,,1,14,17.0,1410112,7.0
,,,,2,14,,1410112,
436000.0,,,,2,14,14.0,1410112,3.0
,,,,1,14,14.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,,1410112,
,,,,1,14,,1410112,
,,,260000.0,2,14,10.0,1410112,
,,,1200000.0,1,14,17.0,1410112,
,,,400000.0,2,14,17.0,1410112,
,,,,1,14,15.0,1410112,3.0
,,,,2,14,15.0,1410112,
,,,,1,14,12.0,1410112,
,,,,2,14,17.0,1410112,2.0
1200000.0,,,,1,14,17.0,1410112,1.0
,,,,1,14,16.0,1410112,
,,,,1,14,,1410112,
2385000.0,,,,1,14,22.0,1410112,2.0
,,,,2,14,24.0,1410112,2.0
,,,,2,14,,1410112,
,,,,2,14,,1410112,
550000.0,,,,1,14,13.0,1410112,9.0
,,,,2,14,14.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,4.0,1410112,7.0
,,,214296.0,2,14,4.0,1410112,
,,,,2,14,12.0,1410112,
600000.0,,,,1,14,12.0,1410112,8.0
120000.0,,,,1,14,11.0,1410112,9.0
400000.0,,,,2,14,14.0,1410112,9.0
,600000.0,,,1,14,,1410112,
,,,,1,14,13.0,1410112,
,,,,1,14,16.0,1410112,3.0
620000.0,,,,2,14,16.0,1410112,2.0
,,,,2,14,,1410112,
,,,300000.0,1,14,6.0,1410112,
,,,214296.0,2,14,10.0,1410112,
620000.0,,,,1,14,8.0,1410112,8.0
,,,,2,14,12.0,1410112,
,,21243.0,,1,14,,1410112,
,,21243.0,,1,14,,1410112,
,,21243.0,,1,14,,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,,1410112,
,,,,1,14,,1410112,
,,,,1,14,,1410112,
850000.0,,,,2,14,16.0,1410112,2.0
650000.0,,,,1,14,15.0,1410112,4.0
500000.0,,,,2,14,12.0,1410112,5.0
,,,,1,14,12.0,1410112,
500000.0,,,,1,14,12.0,1410112,5.0
,,,,1,14,10.0,1410112,
,,,340000.0,1,14,12.0,1410112,
,,,,2,14,12.0,1410112,
800000.0,,,,1,14,12.0,1410112,6.0
,,,,2,14,10.0,1410112,
,,21243.0,,1,14,,1410112,
,,21243.0,,1,14,,1410112,
,,21243.0,,1,14,,1410112,
800000.0,,,,1,14,12.0,1410112,6.0
,,,,2,14,8.0,1410112,
,,,,2,14,12.0,1410112,
500000.0,,,,1,14,12.0,1410112,9.0
,,21243.0,,1,14,,1410112,
,,21243.0,,1,14,,1410112,
410000.0,,,,2,14,12.0,1410112,8.0
,,,,2,14,,1410112,
1850000.0,,,,2,14,19.0,1410113,2.0
1800000.0,,,,1,14,17.0,1410113,2.0
2400000.0,,,,2,14,17.0,1410113,2.0
500000.0,,,550000.0,2,14,13.0,1410113,4.0
400000.0,,,214296.0,1,14,15.0,1410113,8.0
400000.0,,,,2,14,12.0,1410113,9.0
-88.0,,,,2,14,12.0,1410113,3.0
,,,,2,14,12.0,1410113,
1000000.0,,,,1,14,16.0,1410121,2.0
,,,,2,14,17.0,1410121,2.0
,,,,2,14,,1410121,
1200000.0,,,,1,14,13.0,1410121,8.0
,,,,1,14,14.0,1410121,2.0
,,,,2,14,16.0,1410121,2.0
,,,,2,14,,1410121,
500000.0,,,250000.0,1,14,12.0,1410121,8.0
,,,,2,14,15.0,1410121,
,,,,1,14,14.0,1410121,
200000.0,,,,2,14,10.0,1410121,9.0
,,,230000.0,1,14,6.0,1410121,6.0
,,,,1,14,13.0,1410121,
,,,,1,14,11.0,1410121,
,,,,1,14,2.0,1410121,7.0
,,,,2,14,12.0,1410121,
600000.0,,,,1,14,12.0,1410121,9.0
,,,,1,14,,1410121,
,,,,2,14,,1410121,
,,,,1,14,,1410121,
,,,,1,14,14.0,1410112,1.0
511000.0,,,,1,14,14.0,1410112,4.0
,,,160000.0,1,14,10.0,1410112,8.0
,,,,1,14,0.0,1410112,
100000.0,,,120000.0,2,14,8.0,1410112,9.0
,,,230000.0,1,14,12.0,1410112,
,,,241296.0,2,14,0.0,1410112,
,556000.0,,214296.0,1,14,0.0,1410112,
1400000.0,,,,1,14,18.0,1410112,2.0
2000000.0,,,600000.0,1,14,17.0,1410112,3.0
,,,300000.0,2,14,17.0,1410112,
700000.0,,,,1,14,13.0,1410112,6.0
,,,,1,14,18.0,1410112,2.0
,,,,2,14,16.0,1410112,
,,,,1,14,16.0,1410112,
,,,,2,14,13.0,1410112,
,,,214296.0,2,14,5.0,1410112,
700000.0,,,,1,14,12.0,1410112,9.0
500000.0,,,,2,14,12.0,1410112,9.0
,,,,1,14,12.0,1410112,7.0
,,,,2,14,12.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,14.0,1410112,
,,,,1,14,16.0,1410112,
,,,,1,14,15.0,1410112,
230000.0,,,,2,14,12.0,1410113,5.0
,,,,2,14,,1410113,
,,,,1,14,10.0,1410113,
1400000.0,,,,1,14,15.0,1410113,2.0
1200000.0,,,,2,14,17.0,1410113,2.0
,,,,1,14,,1410113,
800000.0,,,,2,14,12.0,1410113,3.0
,,,,1,14,13.0,1410113,
,,,,2,14,15.0,1410113,5.0
,,,,1,14,12.0,1410113,6.0
1400000.0,,,,2,14,17.0,1410113,2.0
1300000.0,,,,1,14,20.0,1410113,2.0
,,,,2,14,,1410113,
900000.0,,,,1,14,15.0,1410113,5.0
900000.0,,,,2,14,17.0,1410113,2.0
2400000.0,,,,2,14,17.0,1410113,3.0
1800000.0,,,,2,14,17.0,1410113,2.0
,,,,2,14,17.0,1410113,
,,,,1,14,12.0,1410112,7.0
,,,,2,14,12.0,1410112,
,,,,1,14,13.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,214296.0,2,14,12.0,1410112,
,,,,2,14,12.0,1410112,
,,,,1,14,15.0,1410112,7.0
400000.0,,,,1,14,12.0,1410112,3.0
,,,,2,14,12.0,1410112,
,,,,1,14,11.0,1410112,
,,,,1,14,,1410112,
,,,,2,14,7.0,1410112,7.0
,,,,1,14,12.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
500000.0,,,,2,14,14.0,1410112,3.0
600000.0,,,400000.0,1,14,12.0,1410112,8.0
800000.0,,,,2,14,17.0,1410112,2.0
,,,104470.0,2,14,12.0,1410112,5.0
,,,,1,14,14.0,1410112,
1500000.0,,,,2,14,17.0,1410112,2.0
1700000.0,,,,1,14,17.0,1410112,4.0
,,,,2,14,,1410112,
,,,,2,14,12.0,1410511,
480000.0,,,,1,14,12.0,1410511,9.0
,,,,2,14,10.0,1410511,
,,,230000.0,2,14,8.0,1410511,
,,,,1,14,12.0,1410511,
,,,214296.0,2,14,8.0,1410511,
1000000.0,,,300000.0,1,14,6.0,1410511,8.0
,,,,2,14,5.0,1410511,7.0
500000.0,,,,1,14,12.0,1410511,9.0
,,,220000.0,2,14,6.0,1410511,
,,,,2,14,12.0,1410511,
,,,,2,14,17.0,1410511,
505000.0,,,,1,14,14.0,1410511,3.0
800000.0,,,,2,14,17.0,1410112,3.0
,,,214296.0,2,14,3.0,1410112,
,,,,2,14,,1410112,
500000.0,,,,2,14,15.0,1410112,3.0
650000.0,,,,1,14,12.0,1410112,8.0
,,,,2,14,9.0,1410112,
,,,,1,14,,1410112,
,,,,1,14,16.0,1410112,
1200000.0,,,,1,14,16.0,1410112,3.0
500000.0,,,,1,14,16.0,1410112,2.0
,,,,1,14,16.0,1410112,
900000.0,,,,2,14,17.0,1410112,2.0
,,,500000.0,2,14,8.0,1410112,
120000.0,,,,2,14,18.0,1410112,5.0
640000.0,,,,1,14,12.0,1410112,7.0
,,,500000.0,2,14,12.0,1410112,
,,,500000.0,1,14,16.0,1410112,
,,,,1,14,12.0,1410112,7.0
,,,,1,14,12.0,1410112,
,20000.0,,214296.0,2,14,13.0,1410112,
,520000.0,,,1,14,14.0,1410112,
500000.0,,,,2,14,16.0,1410112,3.0
,,,,2,14,,1410112,
,,,,1,14,,1410112,
,,,,2,14,22.0,1410112,2.0
,,,,2,14,6.0,1410112,
500000.0,,,,2,14,12.0,1410112,9.0
380000.0,,,,1,14,12.0,1410112,8.0
550000.0,,,104000.0,2,14,9.0,1410112,5.0
,,,,2,14,16.0,1410112,
,,,,1,14,13.0,1410112,
,,,,1,14,,1410112,
1800000.0,,,,2,14,17.0,1410112,2.0
,,,,1,14,10.0,1410112,
,,,,1,14,,1410112,
,,,,2,14,3.0,1410112,
,,,,1,14,12.0,1410112,
,,,,1,14,14.0,1410112,
542000.0,,,,2,14,12.0,1410112,9.0
,,,,1,14,2.0,1410112,9.0
,,,,1,14,15.0,1410112,
,,,,1,14,14.0,1410112,
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,10.0,1410112,
500000.0,,,,1,14,7.0,1410112,7.0
,,,,2,14,10.0,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
220000.0,,,,2,14,7.0,1410112,9.0
,,,,1,14,7.0,1410112,7.0
1600000.0,,,,2,14,17.0,1410112,2.0
,,,,2,14,17.0,1410112,2.0
600000.0,,,,1,14,15.0,1410112,4.0
,,,,2,14,17.0,1410112,
,,,360000.0,2,14,4.0,1410112,
1200000.0,,,,2,14,17.0,1410112,2.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,16.0,1410112,2.0
1700000.0,,,,1,14,17.0,1410112,2.0
,,,,1,14,11.0,1410112,
,,,,1,14,,1410112,
690000.0,,,,1,14,15.0,1410112,3.0
900000.0,,,,2,14,17.0,1410112,3.0
,,,,2,14,,1410112,
,,,,2,14,14.0,1410112,
,,,,2,14,,1410112,
500000.0,,,,1,14,12.0,1410112,5.0
700000.0,,,,1,14,12.0,1410112,3.0
,,,,2,14,12.0,1410112,
,,,,2,14,14.0,1410112,
700000.0,,,,2,14,15.0,1410112,3.0
,,,,2,14,10.0,1410112,
,,,,2,14,,1410112,
300000.0,,,,2,14,12.0,1410112,9.0
,,,,2,14,12.0,1410112,
,,,,1,14,12.0,1410112,
500000.0,,,,2,14,12.0,1410112,5.0
,,,,1,14,,1410112,
,,,,1,14,17.0,1410112,9.0
750000.0,,,,1,14,17.0,1410112,3.0
1000000.0,,,,2,14,12.0,1410112,5.0
,,,,1,14,12.0,1410112,8.0
,,,,2,14,10.0,1410112,
,,,,2,14,,1410112,
,,,,1,14,,1410112,
264000.0,,,,2,14,10.0,1410112,9.0
500000.0,,,,2,14,15.0,1410112,5.0
,,,,2,14,12.0,1410112,5.0
,,,,2,14,,1410112,
,,,,2,14,,1410112,
,,,,2,14,,1410112,
220000.0,,,,2,14,7.0,1410112,9.0
540000.0,,,,2,14,12.0,1410112,9.0
,,21243.0,,2,14,,1410112,
,,,,1,14,12.0,1410112,7.0
250000.0,,,,2,14,12.0,1410112,9.0
,,,380000.0,2,14,3.0,1410112,
,,,250000.0,1,14,0.0,1410112,
600000.0,,,,1,14,12.0,1410112,7.0
250000.0,,,,2,14,12.0,1410112,9.0
-88.0,,,,2,14,17.0,1410112,2.0
,,,,2,14,5.0,1410112,
,,,214296.0,1,14,0.0,1410112,
,,,214296.0,1,14,0.0,1410112,
,,,,1,14,12.0,1410112,5.0
,,,,1,14,12.0,1410112,6.0
900000.0,,,,2,14,13.0,1410112,3.0
,860000.0,,,2,14,15.0,1410112,
,,,,1,14,,1410112,
,,,,1,14,15.0,1410112,3.0
,,,,1,14,,1410112,
,,,,1,14,12.0,1410112,
600000.0,,,,1,14,12.0,1410112,8.0
,,,,1,14,15.0,1410112,7.0
,,,,2,14,12.0,1410112,
700000.0,,,,2,14,17.0,1410112,2.0
,,,,1,14,14.0,1410112,7.0
,,,,1,14,12.0,1410112,5.0
,,,,1,14,21.0,1410112,2.0
2000000.0,,,,2,14,16.0,1410112,2.0
,,,,1,14,,1410112,
,,,,2,14,,1410112,
920000.0,,,80000.0,2,14,14.0,1410112,3.0
511000.0,,,,1,14,16.0,1410112,5.0
,,,,2,14,16.0,1410112,
360000.0,,,,2,14,13.0,1410112,9.0
1482000.0,,,,2,14,17.0,1410112,2.0
2400000.0,,,,1,14,18.0,1410112,2.0
,,,,1,14,,1410112,
